-0.210553
-0.376457
0.113552
-0.459719
-0.437808
0.0104176
-0.310259
-0.0535259
-0.452965
-0.10399
-0.410352
0.50521
-0.171717
0.243113
-0.240988
0.135092
0.0452817
-0.462735
-0.236648
0.418196
