-1.15486 , -1.22052
-0.57631 , -2.78687
1.30288 , -2.45782
1.89796 , 1.37741
1.11978 , 0.536298
-0.256176 , 1.04302
-1.72872 , 2.12334
1.78713 , -0.974376
1.7535 , -0.363098
-2.67252 , -0.382377
-2.66219 , 0.66094
2.48561 , -1.94041
-2.18812 , -0.10285
4.1666 , 0.512985
0.364783 , 1.45795
-1.3595 , -2.46701
-2.47607 , 2.13753
0.442069 , 2.90341
0.664576 , -0.862691
-1.04677 , 0.568681
