4304	0.1392	at patch	5000	10	20
4311	0.1378	at patch	4000	10	20
4316	0.1368	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4313	0.1374	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4304	0.1392	at patch	4000	10	20
4302	0.1396	at patch	5000	10	20
4316	0.1368	at patch	3000	10	20
4314	0.1372	at patch	5000	10	20
4304	0.1392	at patch	2000	10	20
4306	0.1388	at patch	4000	10	20
4303	0.1394	at patch	5000	10	20
4314	0.1372	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4321	0.1358	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4302	0.1396	at patch	2000	10	20
4301	0.1398	at patch	5000	10	20
4313	0.1374	at patch	3000	10	20
4303	0.1394	at patch	5000	10	20
4309	0.1382	at patch	5000	10	20
4301	0.1398	at patch	4000	10	20
4303	0.1394	at patch	4000	10	20
4312	0.1376	at patch	4000	10	20
4315	0.137	at patch	5000	10	20
4301	0.1398	at patch	4000	10	20
4316	0.1368	at patch	5000	10	20
4303	0.1394	at patch	4000	10	20
4304	0.1392	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4308	0.1384	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4310	0.138	at patch	5000	10	20
4316	0.1368	at patch	4000	10	20
4316	0.1368	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4306	0.1388	at patch	5000	10	20
758	0.8484	at patch	1000	10	20
4306	0.1388	at patch	4000	10	20
4304	0.1392	at patch	5000	10	20
4308	0.1384	at patch	4000	10	20
4312	0.1376	at patch	5000	10	20
4309	0.1382	at patch	4000	10	20
4305	0.139	at patch	5000	10	20
4313	0.1374	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4315	0.137	at patch	4000	10	20
4315	0.137	at patch	5000	10	20
4303	0.1394	at patch	2000	10	20
4303	0.1394	at patch	4000	10	20
4306	0.1388	at patch	4000	10	20
4301	0.1398	at patch	5000	10	20
4306	0.1388	at patch	5000	10	20
4317	0.1366	at patch	5000	10	20
4313	0.1374	at patch	5000	10	20
4305	0.139	at patch	4000	10	20
4316	0.1368	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4317	0.1366	at patch	3000	10	20
4305	0.139	at patch	4000	10	20
4318	0.1364	at patch	5000	10	20
4301	0.1398	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4309	0.1382	at patch	5000	10	20
4308	0.1384	at patch	5000	10	20
4313	0.1374	at patch	5000	10	20
4304	0.1392	at patch	4000	10	20
4309	0.1382	at patch	2000	10	20
4308	0.1384	at patch	4000	10	20
4305	0.139	at patch	5000	10	20
4315	0.137	at patch	5000	10	20
4303	0.1394	at patch	4000	10	20
4304	0.1392	at patch	5000	10	20
4304	0.1392	at patch	5000	10	20
4304	0.1392	at patch	4000	10	20
4313	0.1374	at patch	5000	10	20
4308	0.1384	at patch	5000	10	20
4307	0.1386	at patch	2000	10	20
4303	0.1394	at patch	5000	10	20
4302	0.1396	at patch	2000	10	20
4304	0.1392	at patch	5000	10	20
4310	0.138	at patch	5000	10	20
4305	0.139	at patch	1000	10	20
4311	0.1378	at patch	4000	10	20
4306	0.1388	at patch	5000	10	20
4312	0.1376	at patch	5000	10	20
4311	0.1378	at patch	5000	10	20
4305	0.139	at patch	5000	10	20
4301	0.1398	at patch	5000	10	20
4314	0.1372	at patch	5000	10	20
4316	0.1368	at patch	4000	10	20
4303	0.1394	at patch	4000	10	20
4314	0.1372	at patch	4000	10	20
4319	0.1362	at patch	5000	10	20
4318	0.1364	at patch	5000	10	20
4307	0.1386	at patch	2000	10	20
4309	0.1382	at patch	5000	10	20
4310	0.138	at patch	4000	10	20
4303	0.1394	at patch	5000	10	20
4302	0.1396	at patch	2000	10	20
4301	0.1398	at patch	4000	10	20
4320	0.136	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4303	0.1394	at patch	4000	10	20
4305	0.139	at patch	5000	10	20
4305	0.139	at patch	4000	10	20
4311	0.1378	at patch	5000	10	20
4305	0.139	at patch	4000	10	20
4308	0.1384	at patch	5000	10	20
4304	0.1392	at patch	4000	10	20
4304	0.1392	at patch	4000	10	20
4317	0.1366	at patch	4000	10	20
4309	0.1382	at patch	5000	10	20
4320	0.136	at patch	5000	10	20
4301	0.1398	at patch	5000	10	20
4307	0.1386	at patch	5000	10	20
4317	0.1366	at patch	5000	10	20
4317	0.1366	at patch	5000	10	20
4301	0.1398	at patch	5000	10	20
4306	0.1388	at patch	5000	10	20
4309	0.1382	at patch	4000	10	20
4312	0.1376	at patch	5000	10	20
4311	0.1378	at patch	4000	10	20
4305	0.139	at patch	4000	10	20
4312	0.1376	at patch	4000	10	20
4306	0.1388	at patch	5000	10	20
4302	0.1396	at patch	5000	10	20
4307	0.1386	at patch	2000	10	20
4312	0.1376	at patch	5000	10	20
4303	0.1394	at patch	4000	10	20
4304	0.1392	at patch	2000	10	20
4314	0.1372	at patch	5000	10	20
4310	0.138	at patch	4000	10	20
4307	0.1386	at patch	5000	10	20
4312	0.1376	at patch	5000	10	20
4305	0.139	at patch	4000	10	20
4301	0.1398	at patch	4000	10	20
4310	0.138	at patch	2000	10	20
4321	0.1358	at patch	4000	10	20
4314	0.1372	at patch	5000	10	20
4308	0.1384	at patch	5000	10	20
4303	0.1394	at patch	2000	10	20
4312	0.1376	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4314	0.1372	at patch	5000	10	20
4310	0.138	at patch	4000	10	20
4308	0.1384	at patch	5000	10	20
4303	0.1394	at patch	5000	10	20
4317	0.1366	at patch	5000	10	20
4316	0.1368	at patch	2000	10	20
4320	0.136	at patch	3000	10	20
4308	0.1384	at patch	5000	10	20
4306	0.1388	at patch	4000	10	20
4302	0.1396	at patch	4000	10	20
4309	0.1382	at patch	4000	10	20
4318	0.1364	at patch	5000	10	20
4307	0.1386	at patch	4000	10	20
4307	0.1386	at patch	2000	10	20
4310	0.138	at patch	5000	10	20
4308	0.1384	at patch	4000	10	20
4306	0.1388	at patch	4000	10	20
4306	0.1388	at patch	5000	10	20
4317	0.1366	at patch	5000	10	20
4320	0.136	at patch	4000	10	20
4304	0.1392	at patch	5000	10	20
4312	0.1376	at patch	5000	10	20
4311	0.1378	at patch	5000	10	20
4302	0.1396	at patch	5000	10	20
4305	0.139	at patch	5000	10	20
4304	0.1392	at patch	4000	10	20
4313	0.1374	at patch	5000	10	20
4310	0.138	at patch	4000	10	20
4310	0.138	at patch	5000	10	20
4305	0.139	at patch	4000	10	20
4314	0.1372	at patch	7000	10	20
4309	0.1382	at patch	3000	10	20
4312	0.1376	at patch	4000	10	20
4319	0.1362	at patch	5000	10	20
4308	0.1384	at patch	4000	10	20
4312	0.1376	at patch	5000	10	20
4312	0.1376	at patch	7000	10	20
4313	0.1374	at patch	9000	10	20
4302	0.1396	at patch	2000	10	20
4303	0.1394	at patch	4000	10	20
4306	0.1388	at patch	5000	10	20
4309	0.1382	at patch	10000	10	20
4304	0.1392	at patch	4000	10	20
4308	0.1384	at patch	5000	10	20
4308	0.1384	at patch	10000	10	20
4312	0.1376	at patch	9000	10	20
4302	0.1396	at patch	9000	10	20
4308	0.1384	at patch	4000	10	20
4307	0.1386	at patch	5000	10	20
4311	0.1378	at patch	10000	10	20
4307	0.1386	at patch	2000	10	20
4305	0.139	at patch	9000	10	20
4308	0.1384	at patch	4000	10	20
4305	0.139	at patch	5000	10	20
4308	0.1384	at patch	5000	10	20
4314	0.1372	at patch	10000	10	20
4302	0.1396	at patch	3000	10	20
4311	0.1378	at patch	4000	10	20
4310	0.138	at patch	4000	10	20
4315	0.137	at patch	5000	10	20
4311	0.1378	at patch	5000	10	20
4314	0.1372	at patch	9000	10	20
4310	0.138	at patch	10000	10	20
4314	0.1372	at patch	3000	10	20
4303	0.1394	at patch	4000	10	20
4314	0.1372	at patch	10000	10	20
4320	0.136	at patch	3000	10	20
4305	0.139	at patch	4000	10	20
4306	0.1388	at patch	7000	10	20
4321	0.1358	at patch	10000	10	20
4307	0.1386	at patch	10000	10	20
4303	0.1394	at patch	10000	10	20
4303	0.1394	at patch	3000	10	20
4304	0.1392	at patch	4000	10	20
4306	0.1388	at patch	5000	10	20
4316	0.1368	at patch	7000	10	20
4312	0.1376	at patch	9000	10	20
4306	0.1388	at patch	5000	10	20
4302	0.1396	at patch	10000	10	20
4301	0.1398	at patch	5000	10	20
4308	0.1384	at patch	10000	10	20
4303	0.1394	at patch	3000	10	20
4314	0.1372	at patch	4000	10	20
4315	0.137	at patch	10000	10	20
4306	0.1388	at patch	1000	10	20
4315	0.137	at patch	7000	10	20
4314	0.1372	at patch	5000	10	20
4301	0.1398	at patch	9000	10	20
4318	0.1364	at patch	4000	10	20
4303	0.1394	at patch	10000	10	20
4309	0.1382	at patch	4000	10	20
4315	0.137	at patch	9000	10	20
4308	0.1384	at patch	5000	10	20
4316	0.1368	at patch	9000	10	20
4315	0.137	at patch	2000	10	20
4308	0.1384	at patch	4000	10	20
4309	0.1382	at patch	5000	10	20
4316	0.1368	at patch	10000	10	20
4307	0.1386	at patch	5000	10	20
4311	0.1378	at patch	10000	10	20
4304	0.1392	at patch	4000	10	20
4309	0.1382	at patch	9000	10	20
4306	0.1388	at patch	10000	10	20
4308	0.1384	at patch	4000	10	20
4316	0.1368	at patch	5000	10	20
4302	0.1396	at patch	10000	10	20
4317	0.1366	at patch	7000	9	27
4310	0.138	at patch	9000	9	27
4305	0.139	at patch	10000	9	27
4304	0.1392	at patch	3000	9	27
4319	0.1362	at patch	4000	9	27
4303	0.1394	at patch	7000	9	27
4310	0.138	at patch	9000	9	27
4316	0.1368	at patch	10000	9	27
4307	0.1386	at patch	4000	9	27
4302	0.1396	at patch	10000	9	27
4307	0.1386	at patch	4000	9	27
4306	0.1388	at patch	4000	9	27
4302	0.1396	at patch	9000	9	27
4309	0.1382	at patch	3000	9	27
4315	0.137	at patch	4000	9	27
4302	0.1396	at patch	5000	9	27
4320	0.136	at patch	5000	9	27
4318	0.1364	at patch	10000	9	27
4309	0.1382	at patch	3000	9	27
4311	0.1378	at patch	4000	9	27
4309	0.1382	at patch	5000	9	27
4310	0.138	at patch	10000	9	27
4302	0.1396	at patch	5000	9	27
4309	0.1382	at patch	9000	9	27
4306	0.1388	at patch	3000	9	27
4305	0.139	at patch	4000	9	27
4310	0.138	at patch	4000	9	27
4301	0.1398	at patch	4000	9	27
4305	0.139	at patch	5000	9	27
4313	0.1374	at patch	10000	9	27
4305	0.139	at patch	5000	9	27
4308	0.1384	at patch	10000	9	27
4325	0.135	at patch	4000	9	27
4305	0.139	at patch	7000	9	27
4319	0.1362	at patch	9000	9	27
4301	0.1398	at patch	10000	9	27
4320	0.136	at patch	4000	9	27
4305	0.139	at patch	9000	9	27
4304	0.1392	at patch	4000	9	27
4309	0.1382	at patch	10000	9	27
4309	0.1382	at patch	5000	9	27
4304	0.1392	at patch	7000	9	27
4308	0.1384	at patch	9000	9	27
4303	0.1394	at patch	10000	9	27
4305	0.139	at patch	3000	9	27
4304	0.1392	at patch	4000	9	27
4303	0.1394	at patch	5000	9	27
4303	0.1394	at patch	10000	9	27
4309	0.1382	at patch	4000	9	27
4314	0.1372	at patch	10000	9	27
4313	0.1374	at patch	4000	9	27
4303	0.1394	at patch	5000	9	27
4311	0.1378	at patch	4000	9	27
4316	0.1368	at patch	5000	9	27
4307	0.1386	at patch	3000	9	27
4318	0.1364	at patch	9000	9	27
4332	0.1336	at patch	9000	20	40
4314	0.1372	at patch	4000	20	40
4306	0.1388	at patch	10000	20	40
4311	0.1378	at patch	3000	20	40
4323	0.1354	at patch	6000	20	40
4313	0.1374	at patch	7000	20	40
4318	0.1364	at patch	9000	20	40
4313	0.1374	at patch	8000	20	40
4313	0.1374	at patch	9000	20	40
4304	0.1392	at patch	10000	20	40
4313	0.1374	at patch	9000	20	40
4304	0.1392	at patch	3000	20	40
4309	0.1382	at patch	6000	20	40
4308	0.1384	at patch	7000	20	40
4312	0.1376	at patch	9000	20	40
4319	0.1362	at patch	6000	20	40
4305	0.139	at patch	2000	20	40
4304	0.1392	at patch	4000	20	40
4301	0.1398	at patch	7000	20	40
4315	0.137	at patch	9000	20	40
4313	0.1374	at patch	9000	20	40
4305	0.139	at patch	4000	20	40
4306	0.1388	at patch	6000	20	40
4301	0.1398	at patch	10000	20	40
4303	0.1394	at patch	7000	20	40
4331	0.1338	at patch	9000	20	40
4307	0.1386	at patch	10000	20	40
4305	0.139	at patch	5000	20	40
4303	0.1394	at patch	9000	20	40
4312	0.1376	at patch	3000	20	40
4316	0.1368	at patch	10000	20	40
4302	0.1396	at patch	10000	20	40
4305	0.139	at patch	4000	20	40
4302	0.1396	at patch	5000	20	40
4305	0.139	at patch	7000	20	40
4316	0.1368	at patch	10000	20	40
4308	0.1384	at patch	3000	20	40
4304	0.1392	at patch	4000	20	40
4319	0.1362	at patch	10000	20	40
4301	0.1398	at patch	4000	20	40
4302	0.1396	at patch	3000	20	40
4306	0.1388	at patch	4000	20	40
4314	0.1372	at patch	8000	20	40
4317	0.1366	at patch	9000	20	40
4301	0.1398	at patch	2000	20	40
4306	0.1388	at patch	7000	20	40
4305	0.139	at patch	8000	20	40
4307	0.1386	at patch	10000	20	40
4316	0.1368	at patch	3000	20	40
4312	0.1376	at patch	7000	20	40
4304	0.1392	at patch	8000	20	40
4314	0.1372	at patch	9000	20	40
4310	0.138	at patch	3000	20	40
4310	0.138	at patch	4000	20	40
4324	0.1352	at patch	9000	20	40
4321	0.1358	at patch	9000	20	40
4311	0.1378	at patch	8000	20	40
4313	0.1374	at patch	7500	20	40
4316	0.1368	at patch	9500	20	40
4313	0.1374	at patch	10000	20	40
4301	0.1398	at patch	3000	20	40
4306	0.1388	at patch	3500	20	40
4307	0.1386	at patch	4500	20	40
4310	0.138	at patch	7500	20	40
4314	0.1372	at patch	8500	20	40
4305	0.139	at patch	9500	20	40
4302	0.1396	at patch	1000	20	40
4311	0.1378	at patch	2000	20	40
4305	0.139	at patch	2500	20	40
4313	0.1374	at patch	3000	20	40
4312	0.1376	at patch	4500	20	40
4316	0.1368	at patch	5500	20	40
4312	0.1376	at patch	7000	20	40
4311	0.1378	at patch	7500	20	40
4312	0.1376	at patch	8000	20	40
4314	0.1372	at patch	9000	20	40
4313	0.1374	at patch	9500	20	40
4307	0.1386	at patch	4000	20	40
4317	0.1366	at patch	4500	20	40
4311	0.1378	at patch	5500	20	40
4308	0.1384	at patch	7000	20	40
4313	0.1374	at patch	7500	20	40
4304	0.1392	at patch	8000	20	40
4332	0.1336	at patch	9000	20	40
4302	0.1396	at patch	10000	20	40
4301	0.1398	at patch	4000	20	40
4301	0.1398	at patch	4500	20	40
4306	0.1388	at patch	5000	20	40
4307	0.1386	at patch	5500	20	40
4316	0.1368	at patch	7000	20	40
4314	0.1372	at patch	7500	20	40
4304	0.1392	at patch	9000	20	40
4307	0.1386	at patch	9500	20	40
4321	0.1358	at patch	10000	20	40
4322	0.1356	at patch	2000	20	40
4314	0.1372	at patch	4500	20	40
4313	0.1374	at patch	5500	20	40
4313	0.1374	at patch	6000	20	40
4314	0.1372	at patch	7500	20	40
4332	0.1336	at patch	9000	20	40
4306	0.1388	at patch	2000	20	40
4305	0.139	at patch	2500	20	40
4312	0.1376	at patch	3000	20	40
4312	0.1376	at patch	3500	20	40
4316	0.1368	at patch	4500	20	40
4321	0.1358	at patch	5000	20	40
4318	0.1364	at patch	5500	20	40
4320	0.136	at patch	6000	20	40
4314	0.1372	at patch	6500	20	40
4317	0.1366	at patch	7500	20	40
4340	0.132	at patch	9000	20	40
4307	0.1386	at patch	9500	20	40
4336	0.1328	at patch	10000	20	40
4312	0.1376	at patch	2500	20	40
4306	0.1388	at patch	3500	20	40
4306	0.1388	at patch	4000	20	40
4312	0.1376	at patch	4500	20	40
4302	0.1396	at patch	5500	20	40
4314	0.1372	at patch	7000	20	40
4316	0.1368	at patch	8000	20	40
4315	0.137	at patch	8500	20	40
4313	0.1374	at patch	9000	20	40
4314	0.1372	at patch	2000	20	40
4321	0.1358	at patch	2500	20	40
4316	0.1368	at patch	3000	20	40
4318	0.1364	at patch	3500	20	40
4315	0.137	at patch	4000	20	40
4301	0.1398	at patch	4500	20	40
4301	0.1398	at patch	6500	20	40
4313	0.1374	at patch	7000	20	40
4323	0.1354	at patch	7500	20	40
4314	0.1372	at patch	8000	20	40
4312	0.1376	at patch	8500	20	40
4311	0.1378	at patch	9000	20	40
4317	0.1366	at patch	9500	20	40
4316	0.1368	at patch	10000	20	40
4308	0.1384	at patch	4500	20	40
4304	0.1392	at patch	5000	20	40
4310	0.138	at patch	7500	20	40
4304	0.1392	at patch	8500	20	40
4306	0.1388	at patch	9000	20	40
4302	0.1396	at patch	9500	20	40
4316	0.1368	at patch	10000	20	40
4301	0.1398	at patch	3000	20	40
4319	0.1362	at patch	3500	20	40
4317	0.1366	at patch	4000	20	40
4325	0.135	at patch	4500	20	40
4317	0.1366	at patch	7000	20	40
4324	0.1352	at patch	7500	20	40
4313	0.1374	at patch	8500	20	40
4334	0.1332	at patch	10000	20	40
4303	0.1394	at patch	3500	20	40
4310	0.138	at patch	4000	20	40
4302	0.1396	at patch	5000	20	40
4301	0.1398	at patch	6500	20	40
4301	0.1398	at patch	10000	20	40
758	0.8484	at patch	500	20	40
758	0.8484	at patch	1000	20	40
758	0.8484	at patch	1500	20	40
758	0.8484	at patch	2000	20	40
758	0.8484	at patch	2500	20	40
758	0.8484	at patch	3000	20	40
758	0.8484	at patch	3500	20	40
758	0.8484	at patch	4000	20	40
758	0.8484	at patch	4500	20	40
758	0.8484	at patch	5000	20	40
758	0.8484	at patch	5500	20	40
758	0.8484	at patch	6000	20	40
758	0.8484	at patch	6500	20	40
758	0.8484	at patch	7000	20	40
758	0.8484	at patch	7500	20	40
758	0.8484	at patch	8000	20	40
758	0.8484	at patch	8500	20	40
758	0.8484	at patch	9000	20	40
758	0.8484	at patch	9500	20	40
758	0.8484	at patch	10000	20	40
687	0.1374	at patch	7500	20	40
685	0.137	at patch	8500	20	40
689	0.1378	at patch	9000	20	40
697	0.1394	at patch	4500	20	40
685	0.137	at patch	7500	20	40
690	0.138	at patch	9000	20	40
698	0.1396	at patch	9500	20	40
678	0.1356	at patch	3000	20	40
694	0.1388	at patch	3500	20	40
694	0.1388	at patch	4000	20	40
694	0.1388	at patch	4500	20	40
689	0.1378	at patch	7500	20	40
684	0.1368	at patch	8500	20	40
694	0.1388	at patch	9500	20	40
675	0.135	at patch	3500	20	40
696	0.1392	at patch	4500	20	40
680	0.136	at patch	7500	20	40
669	0.1338	at patch	9000	20	40
691	0.1382	at patch	9500	20	40
699	0.1398	at patch	500	20	40
686	0.1372	at patch	1500	20	40
699	0.1398	at patch	2000	20	40
690	0.138	at patch	2500	20	40
682	0.1364	at patch	4500	20	40
692	0.1384	at patch	5000	20	40
683	0.1366	at patch	5500	20	40
685	0.137	at patch	7000	20	40
690	0.138	at patch	7500	20	40
697	0.1394	at patch	8000	20	40
682	0.1364	at patch	8500	20	40
693	0.1386	at patch	9000	20	40
693	0.1386	at patch	9500	20	40
689	0.1378	at patch	10000	20	40
691	0.1382	at patch	500	20	40
688	0.1376	at patch	1500	20	40
685	0.137	at patch	2000	20	40
683	0.1366	at patch	2500	20	40
699	0.1398	at patch	3000	20	40
685	0.137	at patch	3500	20	40
693	0.1386	at patch	4000	20	40
684	0.1368	at patch	4500	20	40
697	0.1394	at patch	5500	20	40
686	0.1372	at patch	6500	20	40
676	0.1352	at patch	7500	20	40
687	0.1374	at patch	8500	20	40
687	0.1374	at patch	10000	20	40
688	0.1376	at patch	7500	20	40
692	0.1384	at patch	8000	20	40
686	0.1372	at patch	3000	20	40
697	0.1394	at patch	3500	20	40
691	0.1382	at patch	4000	20	40
699	0.1398	at patch	4500	20	40
693	0.1386	at patch	5000	20	40
696	0.1392	at patch	5500	20	40
690	0.138	at patch	6000	20	40
694	0.1388	at patch	6500	20	40
687	0.1374	at patch	7000	20	40
692	0.1384	at patch	7500	20	40
687	0.1374	at patch	9000	20	40
689	0.1378	at patch	9500	20	40
674	0.1348	at patch	6500	20	40
685	0.137	at patch	7500	20	40
683	0.1366	at patch	9500	20	40
681	0.1362	at patch	10000	20	40
679	0.1358	at patch	2500	20	40
682	0.1364	at patch	3000	20	40
681	0.1362	at patch	3500	20	40
680	0.136	at patch	4500	20	40
669	0.1338	at patch	5500	20	40
687	0.1374	at patch	7000	20	40
661	0.1322	at patch	7500	20	40
686	0.1372	at patch	8000	20	40
653	0.1306	at patch	9000	20	40
687	0.1374	at patch	9500	20	40
675	0.135	at patch	6500	20	40
686	0.1372	at patch	7500	20	40
673	0.1346	at patch	8500	20	40
4242	0.8484	at patch	500	20	40
4242	0.8484	at patch	1000	20	40
688	0.1376	at patch	4500	20	40
689	0.1378	at patch	7500	20	40
685	0.137	at patch	9000	20	40
695	0.139	at patch	9500	20	40
686	0.1372	at patch	10000	20	40
687	0.1374	at patch	2000	20	40
692	0.1384	at patch	2500	20	40
697	0.1394	at patch	3000	20	40
695	0.139	at patch	3500	20	40
682	0.1364	at patch	4000	20	40
689	0.1378	at patch	4500	20	40
688	0.1376	at patch	6500	20	40
699	0.1398	at patch	7000	20	40
677	0.1354	at patch	7500	20	40
694	0.1388	at patch	8000	20	40
689	0.1378	at patch	8500	20	40
693	0.1386	at patch	9500	20	40
683	0.1366	at patch	10000	20	40
691	0.1382	at patch	7500	20	40
689	0.1378	at patch	8500	20	40
694	0.1388	at patch	10000	20	40
696	0.1392	at patch	6500	20	40
692	0.1384	at patch	7500	20	40
688	0.1376	at patch	8500	20	40
673	0.1346	at patch	9000	20	40
689	0.1378	at patch	9500	20	40
684	0.1368	at patch	7000	20	40
683	0.1366	at patch	7500	20	40
687	0.1374	at patch	8500	20	40
665	0.133	at patch	9000	20	40
692	0.1384	at patch	9500	20	40
689	0.1378	at patch	4000	20	40
684	0.1368	at patch	4500	20	40
693	0.1386	at patch	7000	20	40
687	0.1374	at patch	7500	20	40
674	0.1348	at patch	8500	20	40
672	0.1344	at patch	9000	20	40
688	0.1376	at patch	9500	20	40
697	0.1394	at patch	3500	20	40
691	0.1382	at patch	4500	20	40
694	0.1388	at patch	7000	20	40
655	0.131	at patch	7500	20	40
662	0.1324	at patch	9000	20	40
684	0.1368	at patch	10000	20	40
693	0.1386	at patch	7500	20	40
692	0.1384	at patch	9500	20	40
686	0.1372	at patch	10000	20	40
698	0.1396	at patch	3500	20	40
686	0.1372	at patch	7500	20	40
698	0.1396	at patch	9000	20	40
695	0.139	at patch	9500	20	40
682	0.1364	at patch	10000	20	40
676	0.1352	at patch	2000	20	40
671	0.1342	at patch	2500	20	40
674	0.1348	at patch	3500	20	40
675	0.135	at patch	4000	20	40
685	0.137	at patch	4500	20	40
667	0.1334	at patch	5500	20	40
689	0.1378	at patch	6000	20	40
689	0.1378	at patch	7000	20	40
685	0.137	at patch	7500	20	40
690	0.138	at patch	8000	20	40
692	0.1384	at patch	8500	20	40
669	0.1338	at patch	9000	20	40
699	0.1398	at patch	9500	20	40
697	0.1394	at patch	2500	20	40
698	0.1396	at patch	4000	20	40
689	0.1378	at patch	5000	20	40
684	0.1368	at patch	5500	20	40
697	0.1394	at patch	7000	20	40
666	0.1332	at patch	7500	20	40
695	0.139	at patch	8000	20	40
696	0.1392	at patch	8500	20	40
677	0.1354	at patch	9000	20	40
676	0.1352	at patch	9500	20	40
699	0.1398	at patch	10000	20	40
682	0.1364	at patch	2500	20	40
672	0.1344	at patch	3000	20	40
682	0.1364	at patch	3500	20	40
699	0.1398	at patch	4500	20	40
688	0.1376	at patch	7500	20	40
685	0.137	at patch	9500	20	40
691	0.1382	at patch	1000	20	40
688	0.1376	at patch	1500	20	40
679	0.1358	at patch	2000	20	40
680	0.136	at patch	2500	20	40
683	0.1366	at patch	3000	20	40
693	0.1386	at patch	3500	20	40
695	0.139	at patch	4500	20	40
