1.41579
-0.0919057
-0.798173
-0.443102
0.0387058
0.227807
1.33845
0.817358
0.768093
0.442312
-1.63719
5.09771
0.186422
-3.2966
0.0660722
-0.41098
-3.16737
0.214729
0.520242
0.561952
