1.62706 , -1.77285
1.47765 , -2.21843
1.458 , -0.000350438
-0.930696 , 1.33319
-3.20591 , -2.54955
2.20633 , 1.29976
-1.07794 , -3.15464
-0.65589 , -1.5771
-0.986305 , -4.15672
-2.74881 , 0.765902
-0.792282 , 2.73964
-1.43288 , -2.27487
-1.1477 , -0.405322
-3.26579 , -0.173059
0.271666 , -2.4153
